Scrapping_time,Link,New_Store_ID,Store_ID_raw,Search Query,Store Name,Store Rating,Category,Website Store,Address,Longitude,Latitude,N_Reviews,N_Blog_Reviews,Booking Hub Button Name,Certificate Button,Review_position,Review_Type,Reviewer_ID,Reviewer_N_reviews,Reviewer_N_photos,Reviewer_N_followers,Review_written,# Reviews_selected,Review_selected,Review_ID,Review_Time,Nth_visit,Proof method,Rating,Visit_Day,Have_reply,Time_reply
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,654,Visitor Review,민우맘91,227.0,3,,굿,5.0,뷰가 좋아요,R783,23.2.23,3번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,655,Visitor Review,쫌멋진놈,746.0,2,,b,5.0,사진이 잘 나와요,R784,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,656,Visitor Review,jon****,1340.0,54,,맛있어요,5.0,커피가 맛있어요,R785,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,657,Visitor Review,해밀342,310.0,55,,굿,5.0,대화하기 좋아요,R786,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,658,Visitor Review,co****,148.0,17,,,5.0,뷰가 좋아요,R787,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,659,Visitor Review,이쁜나나나,61.0,5,,식빵 너무 맛있어요,5.0,커피가 맛있어요,R788,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,660,Visitor Review,sin****,766.0,10,,좋아요,5.0,뷰가 좋아요,R789,23.6.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,661,Visitor Review,sungzet,195.0,7,,굿,5.0,디저트가 맛있어요,R790,22.11.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,662,Visitor Review,kmh****,345.0,,,너무 좋았어요. 재방문 할거에요.,5.0,인테리어가 멋져요,R791,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,663,Visitor Review,따꽁맘24,542.0,11,,,5.0,커피가 맛있어요,R792,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,664,Visitor Review,빛날hyun,1285.0,233,,굿,5.0,좌석이 편해요,R793,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,665,Visitor Review,즐건하루1,129.0,66,,,5.0,커피가 맛있어요,R794,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,666,Visitor Review,호돌 김범수,1116.0,722,33.0,좋으네요,5.0,사진이 잘 나와요,R795,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,667,Visitor Review,secholomi,777.0,165,8.0,"멋진 뷰,감각적이에요",5.0,인테리어가 멋져요,R796,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,668,Visitor Review,dldudtn0793,62.0,,,good,5.0,친절해요,R797,22.11.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,669,Visitor Review,소담동미어캣,2271.0,423,61.0,콩몬드 맛있어요!! 여민전X,5.0,특별한 메뉴가 있어요,R798,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,670,Visitor Review,cha****,386.0,3,,곳곳에 놓여진 식물들도 예쁘고 매장이 넓고 좋아요,5.0,화장실이 깨끗해요,R799,22.11.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,671,Visitor Review,jhk****,56.0,9,,뷰가 좋아 차마시고 대화하기 좋음,5.0,음료가 맛있어요,R800,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,672,Visitor Review,내생일 딸기,323.0,42,,맛잇어요,5.0,커피가 맛있어요,R801,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,673,Visitor Review,여기갓물주,455.0,361,15.0,제빵소에서 직접 만든 빵이라 그런지 너무 맛있고 에이드도 상큼하니 션하고 커피도 고급진 맛이어용 인테리어도 예쁘고 포토존도 많아요,5.0,커피가 맛있어요,R802,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,674,Visitor Review,77leesh94,382.0,89,,외곽의 여유~~^^,5.0,뷰가 좋아요,R803,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,675,Visitor Review,영이6,8.0,1,1.0,"진동벨도울리지 않고,주문도제대로 확인하지않고실수하셨으면서 사과는 하지않으시네요
그래두카페는 이뿌네요",1.0,,R804,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,676,Visitor Review,똘군79,403.0,,,굿,5.0,뷰가 좋아요,R805,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,677,Visitor Review,원투유,67.0,9,,"빵종류도 많고 맛있어요
뷰도 좋네요",5.0,디저트가 맛있어요,R806,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,678,Visitor Review,hap****,2289.0,3,,맛있ㅅ브니다,5.0,커피가 맛있어요,R807,22.10.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,679,Visitor Review,커피세잔두잔,145.0,3,,분위기 좋은 곳이네요 뷰맛집,5.0,커피가 맛있어요,R808,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,680,Visitor Review,saelin0102,373.0,9,9.0,이쁘구 커피도 맛있어요,5.0,커피가 맛있어요,R809,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,681,Visitor Review,그린맨2024,2049.0,788,,굿굿굿,5.0,친절해요,R810,22.12.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,682,Visitor Review,달토끼007,1081.0,321,26.0,좋아요,5.0,주차하기 편해요,R811,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,683,Visitor Review,헬로하이,37.0,102,,,5.0,디저트가 맛있어요,R812,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,684,Visitor Review,판함,673.0,6,,.,5.0,가성비가 좋아요,R813,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,685,Visitor Review,smms94,27.0,,,커피는 꼭 기본메뉴로 드시길,1.0,,R814,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,686,Visitor Review,좋은사람4042,278.0,265,8.0,,5.0,음료가 맛있어요,R815,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,687,Visitor Review,뽀록인생,202.0,468,4.0,좋아요,5.0,인테리어가 멋져요,R816,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,688,Visitor Review,뿡뿡이03,320.0,27,,굿,5.0,매장이 청결해요,R817,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,689,Visitor Review,모노드라마68,232.0,17,,좋아하는 카페 중 하나 뷰 맛집,5.0,뷰가 좋아요,R818,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,690,Visitor Review,금빛40,479.0,451,,굿~~,5.0,커피가 맛있어요,R819,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,691,Visitor Review,고슴도치하뭉,54.0,17,,친절해요,5.0,화장실이 깨끗해요,R820,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,692,Visitor Review,yjcho041986,65.0,6,,,5.0,디저트가 맛있어요,R821,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,693,Visitor Review,김종화,13.0,1,,,5.0,인테리어가 멋져요,R822,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,694,Visitor Review,se****,1784.0,9,,"커피도 맛있고 분위기도 좋고, 금강뷰도 멋져요",5.0,커피가 맛있어요,R823,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,695,Visitor Review,minte9149,49.0,12,,,5.0,커피가 맛있어요,R824,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,696,Visitor Review,oys****,687.0,22,,좋아요,5.0,뷰가 좋아요,R825,23.2.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,697,Visitor Review,딸기맘7874,703.0,8,6.0,굿,5.0,커피가 맛있어요,R826,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,698,Visitor Review,오늘부터30,1930.0,10,,비오는날 분위기 좋아요,5.0,커피가 맛있어요,R827,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,699,Visitor Review,새나라880111,58.0,1,,빵 비싸요,1.0,,R828,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,700,Visitor Review,dkd****,338.0,14,,,5.0,커피가 맛있어요,R829,22.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,701,Visitor Review,wwyc2002,70.0,2,,맛있어용ㅇㅇㅇㅇ,5.0,커피가 맛있어요,R830,23.1.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,702,Visitor Review,gpwl7755,119.0,4,,굿굿,5.0,디저트가 맛있어요,R831,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,703,Visitor Review,유일한 사람,168.0,4,,굿.,5.0,친절해요,R832,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,704,Visitor Review,yjm****,146.0,,,굿,5.0,친절해요,R833,22.10.23,1번째 방문,"인증 수단
영수증",,,No,
